arm,game,idx,iteration,parents,depth,train_score,is_ship,on_ship_lineage,status,err_rate,split,code_chars,code_lines,sloc,ast_nodes,n_frames,n_unique_outputs,set_ratio,decoy_collapse,mean_raw_chars,mean_out_chars,dl_ratio,diversity_bytes,raw_gzip_bytes,norm_diversity,info_extraction_ratio,lzma_ratio,twopart_ratio,pf_dl_gz_ratio,code_gzip_bytes,out_vocab,n_transitions,static_rate,change_ratio
Plain,n2ntd,20,25,13,5,0.659801912568306,0,0,ok,0.0,test,4031,117,89,819,91,91,1.0,,1355.2747252747254,359.8131868131868,0.2654909592151139,2054,1732,1.1859122401847575,1.8223424660119838,1.2459893048128343,2.0594688221709005,3.7307874706096955,1513,223,50,0.0,1.0
Plain,n2ntd,20,25,13,5,0.659801912568306,0,0,ok,0.0,train,4031,117,89,819,103,103,1.0,0.0,1356.7961165048544,347.77669902912623,0.25632200357781754,2278,2013,1.1316443119721808,1.8191965114671937,1.1935483870967742,1.883258817685047,3.6762550668321166,1513,253,60,0.0,1.425
Plain,n2ntd,21,26,19,4,0.7367138599105812,0,0,ok,0.0,test,6589,171,143,1341,91,91,1.0,,1355.2747252747254,270.4835164835165,0.19957836698289141,1113,1732,0.6426096997690531,1.4435494116883667,0.7700534759358288,1.8747113163972287,2.802839258475452,2134,115,50,0.0,1.02
Plain,n2ntd,21,26,19,4,0.7367138599105812,0,0,ok,0.0,train,6589,171,143,1341,103,103,1.0,0.0,1356.7961165048544,259.3009708737864,0.19111270125223614,1181,2013,0.5866865375062096,1.4248212982489425,0.6474654377880185,1.646795827123696,2.736432064725581,2134,111,60,0.0,1.1516666666666666
Plain,n2ntd,22,27,6,4,0.6820572528564331,0,0,ok,0.0,test,3117,91,69,595,91,91,1.0,,1355.2747252747254,265.4835164835165,0.19588907808319142,798,1732,0.4607390300230947,1.3870253068531813,0.49732620320855614,1.1501154734411085,2.7509323157676904,1194,87,50,0.0,1.382
Plain,n2ntd,22,27,6,4,0.6820572528564331,0,0,ok,0.0,train,3117,91,69,595,103,103,1.0,0.0,1356.7961165048544,254.3009708737864,0.18742754919499105,858,2013,0.4262295081967213,1.3801736763763415,0.4539170506912442,1.0193740685543964,2.683173301253291,1194,97,60,0.0,1.355
Plain,n2ntd,23,28,1,2,0.4750310481867859,0,0,ok,0.0,test,4047,110,84,589,91,90,0.989010989010989,,1355.2747252747254,254.17582417582418,0.18754560934079298,743,1732,0.4289838337182448,1.313698697271746,0.48663101604278075,1.3596997690531178,2.633615986476335,1612,76,50,0.0,0.6259999999999999
Plain,n2ntd,23,28,1,2,0.4750310481867859,0,0,ok,0.0,train,4047,110,84,589,103,99,0.9611650485436893,0.08333333333333333,1356.7961165048544,242.85436893203882,0.17899105545617172,815,2013,0.4048683556880278,1.297596280301849,0.4470046082949309,1.2056631892697467,2.561188797857843,1612,74,60,0.03333333333333333,0.7005555555555555
Plain,n2ntd,24,29,12,6,0.7089816194734228,0,0,ok,0.0,test,7724,190,160,1456,91,91,1.0,,1355.2747252747254,122.93406593406593,0.09070785696910726,664,1732,0.3833718244803695,1.2748261798594884,0.44919786096256686,1.9595842956120093,1.2721327443595676,2730,96,50,0.0,0.37
Plain,n2ntd,24,29,12,6,0.7089816194734228,0,0,ok,0.0,train,7724,190,160,1456,103,103,1.0,0.0,1356.7961165048544,120.41747572815534,0.08875134168157424,737,2013,0.366120218579235,1.2832899403397127,0.43548387096774194,1.7223050173869845,1.273141121771914,2730,108,60,0.0,0.5311111111111111
Plain,n2ntd,25,30,20,6,0.6408650024838549,0,0,ok,0.0,test,4356,133,110,919,91,91,1.0,,1355.2747252747254,473.3736263736264,0.3492824130381902,2347,1732,1.3550808314087759,2.3540490100357387,1.4973262032085561,2.2846420323325636,4.908440293366386,1610,225,50,0.0,1.6246666666666667
Plain,n2ntd,25,30,20,6,0.6408650024838549,0,0,ok,0.0,train,4356,133,110,919,103,103,1.0,0.0,1356.7961165048544,467.99029126213594,0.34492307692307694,2625,2013,1.3040238450074515,2.3911317112317967,1.4516129032258065,2.1038251366120218,4.966238282176235,1610,244,60,0.0,1.9416666666666667
Plain,n2ntd,26,31,20,6,0.286775956284153,0,0,ok,0.0,test,4373,132,104,929,91,91,1.0,,1355.2747252747254,1256.2747252747254,0.9269520797859402,2457,1732,1.4185912240184757,1.390705566497501,1.3689839572192513,2.355080831408776,13.04230030578733,1622,186,50,0.0,0.74
Plain,n2ntd,26,31,20,6,0.286775956284153,0,0,ok,0.0,train,4373,132,104,929,103,103,1.0,0.0,1356.7961165048544,1257.7961165048544,0.9270339892665475,2771,2013,1.3765524093392947,1.402746041404897,1.3433179723502304,2.182314952806756,13.40047182213436,1622,210,60,0.0,1.0622222222222222
Plain,n2ntd,27,33,22,5,0.6520671882762047,0,0,ok,0.0,test,6864,199,158,1230,91,91,1.0,,1355.2747252747254,93.85714285714286,0.0692532230600827,545,1732,0.3146651270207852,0.9077877191693403,0.3689839572192513,1.6859122401847575,0.9687777346587749,2375,93,50,0.0,0.37
Plain,n2ntd,27,33,22,5,0.6520671882762047,0,0,ok,0.0,train,6864,199,158,1230,103,103,1.0,0.0,1356.7961165048544,91.71844660194175,0.06759928443649374,599,2013,0.2975658221559861,0.9096613055055026,0.3433179723502304,1.4773969200198709,0.966123881011113,2375,105,60,0.0,0.5311111111111111
Plain,n2ntd,28,34,15,5,0.18772044212617983,0,0,ok,0.0,test,4081,135,106,583,91,91,1.0,,1355.2747252747254,79.41758241758242,0.05859888105083921,655,1732,0.378175519630485,0.7750784413926838,0.45989304812834225,1.2973441108545034,0.8227398864884108,1592,92,50,0.0,0.37
Plain,n2ntd,28,34,15,5,0.18772044212617983,0,0,ok,0.0,train,4081,135,106,583,103,103,1.0,0.0,1356.7961165048544,78.03883495145631,0.0575169946332737,739,2013,0.3671137605563835,0.779176554526338,0.4400921658986175,1.157973174366617,0.8271798714996256,1592,104,60,0.0,0.5311111111111111
Plain,n2ntd,29,35,16,6,0.761707650273224,0,0,ok,0.0,test,5240,134,102,960,91,91,1.0,,1355.2747252747254,166.98901098901098,0.12321414092272763,789,1732,0.45554272517321015,1.407313114612039,0.5508021390374331,1.5161662817551964,1.7311244368307395,1837,87,50,0.0,1.1866666666666668
Plain,n2ntd,29,35,16,6,0.761707650273224,0,0,ok,0.0,train,5240,134,102,960,103,103,1.0,0.0,1356.7961165048544,161.7864077669903,0.11924150268336316,883,2013,0.438648782911078,1.4119451545896264,0.5138248847926268,1.351217088922007,1.7093579041786238,1837,96,60,0.0,1.416111111111111
Plain,s2kt7,0,,,0,0.0,0,1,collapsed,0.0,test,1109,36,29,164,88,1,0.011363636363636364,,2332.0,0.0,0.0,24,1977,0.012139605462822459,0.26715233352605366,0.04696132596685083,0.2847749114820435,0.0,539,0,50,1.0,0.0
Plain,s2kt7,0,,,0,0.0,0,1,collapsed,0.0,train,1109,36,29,164,106,1,0.009433962264150943,1.0,2330.735849056604,0.0,0.0,24,2395,0.010020876826722338,0.2608657283326195,0.03655913978494624,0.2350730688935282,0.0,539,0,60,1.0,0.0
Plain,s2kt7,1,2,0,1,0.09006194180351484,0,1,ok,0.0,test,2519,77,54,411,88,88,1.0,,2332.0,40.82954545454545,0.01750838141275534,574,1977,0.29033889731917045,0.6752712950397373,0.4088397790055249,0.8710166919575114,0.5407264837976009,1148,95,50,0.0,1.2866666666666666
Plain,s2kt7,1,2,0,1,0.09006194180351484,0,1,ok,0.0,train,2519,77,54,411,106,106,1.0,0.0,2330.735849056604,46.22641509433962,0.019833399444664813,726,2395,0.30313152400835075,0.673007858990243,0.38924731182795697,0.7824634655532359,0.5899582244289775,1148,146,60,0.0,1.2094444444444443
Plain,s2kt7,2,6,1,2,0.033362143474503024,0,1,ok,0.0,test,5570,162,116,1038,88,88,1.0,,2332.0,67.82954545454545,0.029086426009667862,636,1977,0.3216995447647951,0.955056787289137,0.43922651933701656,1.2812341932220537,0.9013821340577735,1897,116,50,0.0,1.5133333333333334
Plain,s2kt7,2,6,1,2,0.033362143474503024,0,1,ok,0.0,train,5570,162,116,1038,106,106,1.0,0.0,2330.735849056604,73.22641509433963,0.03141772377336496,787,2395,0.3286012526096033,0.9465012915930147,0.4236559139784946,1.1206680584551147,0.9421269576780138,1897,168,60,0.0,1.4122222222222223
Plain,s2kt7,3,11,1,2,0.08336214347450303,0,0,ok,0.0,test,2837,83,61,506,88,88,1.0,,2332.0,60.82954545454545,0.026084710743801653,626,1977,0.31664137582195245,0.9424236285657909,0.43646408839779005,0.9524532119372787,0.8078788173236546,1257,97,50,0.0,1.2866666666666666
Plain,s2kt7,3,11,1,2,0.08336214347450303,0,0,ok,0.0,train,2837,83,61,506,106,106,1.0,0.0,2330.735849056604,66.22641509433963,0.028414380428887144,781,2395,0.32609603340292276,0.9338735873228625,0.4172043010752688,0.8509394572025052,0.850823952761597,1257,148,60,0.0,1.2094444444444443
Plain,s2kt7,4,12,2,3,0.34511019878997407,0,1,ok,0.0,test,5570,162,116,1038,88,88,1.0,,2332.0,67.82954545454545,0.029086426009667862,636,1977,0.3216995447647951,0.955056787289137,0.43922651933701656,1.2812341932220537,0.9013821340577735,1897,116,50,0.0,1.5133333333333334
Plain,s2kt7,4,12,2,3,0.34511019878997407,0,1,ok,0.0,train,5570,162,116,1038,106,106,1.0,0.0,2330.735849056604,73.22641509433963,0.03141772377336496,787,2395,0.3286012526096033,0.9465012915930147,0.4236559139784946,1.1206680584551147,0.9421269576780138,1897,168,60,0.0,1.4122222222222223
Plain,s2kt7,5,13,4,4,0.2734745030250648,0,0,ok,0.0,test,6691,182,129,1239,88,88,1.0,,2332.0,53.14772727272727,0.022790620614377047,606,1977,0.30652503793626706,0.8355600658099046,0.4281767955801105,1.460293373798685,0.7060393580537031,2281,88,50,0.0,0.9366666666666668
Plain,s2kt7,5,13,4,4,0.2734745030250648,0,0,ok,0.0,train,6691,182,129,1239,106,106,1.0,0.0,2330.735849056604,57.35849056603774,0.02460960584154328,756,2395,0.31565762004175363,0.8303142727024421,0.4043010752688172,1.2680584551148226,0.7373566833650894,2281,106,60,0.0,0.8388888888888889
Plain,s2kt7,6,14,4,4,0.29264729184673005,0,0,ok,0.0,test,5815,175,126,1164,88,88,1.0,,2332.0,88.82954545454545,0.03809157180726649,1626,1977,0.8224582701062215,1.2328541296995115,1.1022099447513811,1.8224582701062215,1.1818920842601297,1977,204,50,0.0,2.45
Plain,s2kt7,6,14,4,4,0.29264729184673005,0,0,ok,0.0,train,5815,175,126,1164,106,106,1.0,0.0,2330.735849056604,94.22641509433963,0.0404277538067984,1998,2395,0.8342379958246346,1.217031687467507,1.0365591397849463,1.6597077244258873,1.2160359724272642,1977,274,60,0.0,2.251111111111111
Plain,s2kt7,7,15,1,2,0.06673148948429848,0,0,ok,0.0,test,4175,127,108,655,88,88,1.0,,2332.0,95.625,0.04100557461406518,711,1977,0.3596358118361153,0.8349253807077023,0.5027624309392266,1.222053616590794,1.2763451275935014,1705,88,50,0.0,0.9366666666666668
Plain,s2kt7,7,15,1,2,0.06673148948429848,0,0,ok,0.0,train,4175,127,108,655,106,106,1.0,0.0,2330.735849056604,95.33962264150944,0.04090537444648625,897,2395,0.3745302713987474,0.8097469918724263,0.4860215053763441,1.0864300626304801,1.241038806386803,1705,106,60,0.0,0.8388888888888889
Plain,s2kt7,8,16,6,5,0.30598206568712183,0,0,ok,0.0,test,5815,175,126,1164,88,88,1.0,,2332.0,88.82954545454545,0.03809157180726649,1626,1977,0.8224582701062215,1.2328541296995115,1.1022099447513811,1.8224582701062215,1.1818920842601297,1977,204,50,0.0,2.45
Plain,s2kt7,8,16,6,5,0.30598206568712183,0,0,ok,0.0,train,5815,175,126,1164,106,106,1.0,0.0,2330.735849056604,94.22641509433963,0.0404277538067984,1998,2395,0.8342379958246346,1.217031687467507,1.0365591397849463,1.6597077244258873,1.2160359724272642,1977,274,60,0.0,2.251111111111111
Plain,s2kt7,9,17,7,3,0.023380870066263323,0,0,ok,0.0,test,4119,122,99,577,88,88,1.0,,2332.0,49.625,0.021280017152658662,587,1977,0.296914516944866,0.8544182642031088,0.42265193370165743,1.1856348002023267,0.6594086054973666,1757,95,50,0.0,1.2866666666666666
Plain,s2kt7,9,17,7,3,0.023380870066263323,0,0,ok,0.0,train,4119,122,99,577,106,106,1.0,0.0,2330.735849056604,53.320754716981135,0.022877219114539906,740,2395,0.3089770354906054,0.8420595829685761,0.4021505376344086,1.04258872651357,0.685842692529039,1757,146,60,0.0,1.2094444444444443
Plain,s2kt7,10,19,4,4,0.17677758571017,0,0,ok,0.0,test,6095,177,127,875,88,88,1.0,,2332.0,177.6590909090909,0.07618314361453297,806,1977,0.4076884167931209,0.9343947127433353,0.5911602209944752,1.4522003034901365,2.370302040617358,2065,88,50,0.0,0.9366666666666668
Plain,s2kt7,10,19,4,4,0.17677758571017,0,0,ok,0.0,train,6095,177,127,875,106,106,1.0,0.0,2330.735849056604,177.20754716981133,0.07603072962624162,1035,2395,0.4321503131524008,0.9084825919461709,0.5505376344086022,1.2943632567849688,2.305156640968203,2065,106,60,0.0,0.8388888888888889
Plain,s2kt7,11,21,5,5,0.07007778738115818,0,0,ok,0.0,test,5392,167,128,982,88,88,1.0,,2332.0,278.0,0.11921097770154374,698,1977,0.35306019221041984,0.6982077487525726,0.47513812154696133,1.3343449671219019,3.713417436012146,1940,88,50,0.0,0.9366666666666668
Plain,s2kt7,11,21,5,5,0.07007778738115818,0,0,ok,0.0,train,5392,167,128,982,106,106,1.0,0.0,2330.735849056604,278.0,0.11927563568069036,847,2395,0.3536534446764092,0.6879452782880434,0.44946236559139785,1.1636743215031315,3.6260336238234117,1940,106,60,0.0,0.8388888888888889
Plain,s2kt7,12,22,10,5,0.09425561797752809,0,0,ok,0.0,test,5708,169,125,822,88,88,1.0,,2332.0,39.94318181818182,0.017128294090129427,552,1977,0.27921092564491656,0.7140263847497528,0.4005524861878453,1.2463328275164391,0.5308539128748098,1912,107,50,0.0,1.4733333333333334
Plain,s2kt7,12,22,10,5,0.09425561797752809,0,0,ok,0.0,train,5708,169,125,822,106,106,1.0,0.0,2330.735849056604,42.45283018867924,0.018214346428773807,707,2395,0.29519832985386224,0.7126072241987714,0.37849462365591396,1.093528183716075,0.5462888502992693,1912,152,60,0.0,1.3611111111111112
Plain,s2kt7,13,23,3,3,0.036694036300777874,0,0,ok,0.0,test,3736,112,93,666,88,88,1.0,,2332.0,286.0,0.12264150943396226,814,1977,0.41173495194739507,0.6770514266143922,0.4585635359116022,1.1947395042994435,3.8202783694225673,1548,46,50,0.0,0.8383333333333333
Plain,s2kt7,13,23,3,3,0.036694036300777874,0,0,ok,0.0,train,3736,112,93,666,106,106,1.0,0.0,2330.735849056604,286.0,0.12270802807437929,1022,2395,0.4267223382045929,0.6674444628263844,0.45161290322580644,1.0730688935281838,3.7303799151564596,1548,54,60,0.0,0.7411111111111112
Plain,s2kt7,14,24,4,4,0.3117696629213483,0,0,ok,0.0,test,5570,162,116,1038,88,88,1.0,,2332.0,67.82954545454545,0.029086426009667862,636,1977,0.3216995447647951,0.955056787289137,0.43922651933701656,1.2812341932220537,0.9013821340577735,1897,116,50,0.0,1.5133333333333334
Plain,s2kt7,14,24,4,4,0.3117696629213483,0,0,ok,0.0,train,5570,162,116,1038,106,106,1.0,0.0,2330.735849056604,73.22641509433963,0.03141772377336496,787,2395,0.3286012526096033,0.9465012915930147,0.4236559139784946,1.1206680584551147,0.9421269576780138,1897,168,60,0.0,1.4122222222222223
Plain,s2kt7,15,25,8,6,0.04847090175741861,0,0,ok,0.0,test,8035,230,175,1432,88,88,1.0,,2332.0,310.0,0.13293310463121785,1787,1977,0.9038947900859888,1.072214880780808,1.1767955801104972,2.2640364188163886,4.1408611696538316,2689,179,50,0.0,1.8733333333333335
Plain,s2kt7,15,25,8,6,0.04847090175741861,0,0,ok,0.0,train,8035,230,175,1432,106,106,1.0,0.0,2330.735849056604,310.0,0.13300520525544607,2160,2395,0.9018789144050104,1.0535426174247224,1.081720430107527,2.024634655532359,4.043418789155603,2689,215,60,0.0,1.6777777777777778
Plain,s2kt7,16,26,14,5,0.18341256122154997,0,0,ok,0.0,test,6022,180,138,1007,88,88,1.0,,2332.0,539.0,0.23113207547169812,829,1977,0.4193222053616591,0.830775564513593,0.5469613259668509,1.5624683864441071,7.199755388527146,2260,90,50,0.0,0.9366666666666668
Plain,s2kt7,16,26,14,5,0.18341256122154997,0,0,ok,0.0,train,6022,180,138,1007,106,106,1.0,0.0,2330.735849056604,539.0,0.23125743752479175,1015,2395,0.42379958246346555,0.8280333110373269,0.5225806451612903,1.3674321503131524,7.030331378564097,2260,108,60,0.0,0.8388888888888889
Plain,s2kt7,17,27,14,5,0.22014261019878997,0,0,ok,0.0,test,7054,201,157,1203,88,88,1.0,,2332.0,345.82954545454544,0.14829740371121158,1458,1977,0.7374810318664643,1.2863858312573635,0.9060773480662984,1.9549822964087,4.614799570069919,2407,204,50,0.0,2.45
Plain,s2kt7,17,27,14,5,0.22014261019878997,0,0,ok,0.0,train,7054,201,157,1203,106,106,1.0,0.0,2330.735849056604,351.22641509433964,0.15069335945405532,1880,2395,0.7849686847599165,1.274913027760306,0.8666666666666667,1.7899791231732776,4.5681605815014255,2407,274,60,0.0,2.251111111111111
Plain,s2kt7,18,28,17,6,0.10011524056467877,0,0,ok,0.0,test,7054,201,157,1203,88,88,1.0,,2332.0,345.82954545454544,0.14829740371121158,1458,1977,0.7374810318664643,1.2863858312573635,0.9060773480662984,1.9549822964087,4.614799570069919,2407,204,50,0.0,2.45
Plain,s2kt7,18,28,17,6,0.10011524056467877,0,0,ok,0.0,train,7054,201,157,1203,106,106,1.0,0.0,2330.735849056604,351.22641509433964,0.15069335945405532,1880,2395,0.7849686847599165,1.274913027760306,0.8666666666666667,1.7899791231732776,4.5681605815014255,2407,274,60,0.0,2.251111111111111
Plain,s2kt7,19,29,4,4,0.2368020743301642,0,1,ok,0.0,test,5635,163,118,1054,88,88,1.0,,2332.0,118.82954545454545,0.05095606580383596,699,1977,0.3535660091047041,1.4183653129176275,0.505524861878453,1.3469903894790085,1.5826205845492103,1964,120,50,0.0,1.5133333333333334
Plain,s2kt7,19,29,4,4,0.2368020743301642,0,1,ok,0.0,train,5635,163,118,1054,106,106,1.0,0.0,2330.735849056604,124.22641509433963,0.0532992252831319,856,2395,0.35741127348643004,1.3954180725494907,0.4817204301075269,1.1774530271398747,1.6073345649261936,1964,172,60,0.0,1.4122222222222223
Plain,s2kt7,20,30,12,6,0.07014261019878996,0,0,ok,0.0,test,5230,163,123,887,88,88,1.0,,2332.0,276.0,0.1183533447684391,689,1977,0.3485078401618614,0.660881006723926,0.47513812154696133,1.2114314618108244,3.6867022026595406,1706,88,50,0.0,0.9366666666666668
Plain,s2kt7,20,30,12,6,0.07014261019878996,0,0,ok,0.0,train,5230,163,123,887,106,106,1.0,0.0,2330.735849056604,276.0,0.11841753758226813,837,2395,0.3494780793319415,0.65084055817761,0.44946236559139785,1.061795407098121,3.5999470509901497,1706,106,60,0.0,0.8388888888888889
Plain,s2kt7,21,32,6,5,0.3401051570152694,0,0,ok,0.0,test,5815,175,126,1164,88,88,1.0,,2332.0,88.82954545454545,0.03809157180726649,1626,1977,0.8224582701062215,1.2328541296995115,1.1022099447513811,1.8224582701062215,1.1818920842601297,1977,204,50,0.0,2.45
Plain,s2kt7,21,32,6,5,0.3401051570152694,0,0,ok,0.0,train,5815,175,126,1164,106,106,1.0,0.0,2330.735849056604,94.22641509433963,0.0404277538067984,1998,2395,0.8342379958246346,1.217031687467507,1.0365591397849463,1.6597077244258873,1.2160359724272642,1977,274,60,0.0,2.251111111111111
Plain,s2kt7,22,34,16,6,0.30428730913281477,0,0,ok,0.0,test,4822,155,122,979,88,88,1.0,,2332.0,59.98863636363637,0.025724115078746296,618,1977,0.3125948406676783,0.9447868514462904,0.43370165745856354,1.212443095599393,0.797031937717587,1779,90,50,0.0,0.9366666666666668
Plain,s2kt7,22,34,16,6,0.30428730913281477,0,0,ok,0.0,train,4822,155,122,979,106,106,1.0,0.0,2330.735849056604,64.79245283018868,0.02779914028284856,775,2395,0.3235908141962422,0.9381112511445996,0.4129032258064516,1.0663883089770354,0.8332201773132362,1779,108,60,0.0,0.8388888888888889
Plain,s2kt7,23,35,19,5,0.3768063958513397,1,1,ok,0.0,test,4998,146,114,1085,88,88,1.0,,2332.0,161.6590909090909,0.06932208014969593,1643,1977,0.8310571573090542,1.6116416616781073,1.0939226519337018,1.7202832574607991,2.1500623016994167,1758,244,50,0.0,3.16
Plain,s2kt7,23,35,19,5,0.3768063958513397,1,1,ok,0.0,train,4998,146,114,1085,106,106,1.0,0.0,2330.735849056604,172.45283018867926,0.07399072282621895,2036,2395,0.8501043841336117,1.5880803746384735,1.0301075268817204,1.584133611691023,2.223379362188433,1758,321,60,0.0,2.7905555555555557
Plain,s2kt7,24,36,5,5,0.3651519734946701,0,0,ok,0.0,test,6691,182,129,1239,88,88,1.0,,2332.0,53.14772727272727,0.022790620614377047,606,1977,0.30652503793626706,0.8355600658099046,0.4281767955801105,1.460293373798685,0.7060393580537031,2281,88,50,0.0,0.9366666666666668
Plain,s2kt7,24,36,5,5,0.3651519734946701,0,0,ok,0.0,train,6691,182,129,1239,106,106,1.0,0.0,2330.735849056604,57.35849056603774,0.02460960584154328,756,2395,0.31565762004175363,0.8303142727024421,0.4043010752688172,1.2680584551148226,0.7373566833650894,2281,106,60,0.0,0.8388888888888889
Plain,s2kt7,25,37,24,6,0.3001296456352636,0,0,ok,0.0,test,7830,214,152,1383,88,88,1.0,,2332.0,62.14772727272727,0.02664996881334789,1274,1977,0.6444107233181589,0.955622949645072,0.8839779005524862,1.9539706626201314,0.8262579081404272,2589,88,50,0.0,0.9366666666666668
Plain,s2kt7,25,37,24,6,0.3001296456352636,0,0,ok,0.0,train,7830,214,152,1383,106,106,1.0,0.0,2330.735849056604,66.35849056603773,0.028471047284443326,1580,2395,0.6597077244258872,0.9474198786587151,0.8301075268817204,1.7407098121085596,0.8547462611147681,2589,106,60,0.0,0.8388888888888889
Plain,s2kt7,26,38,15,7,0.12348170556035724,0,0,ok,0.0,test,8372,241,182,1435,88,88,1.0,,2332.0,339.625,0.14563679245283018,2378,1977,1.202832574607992,1.3819833682863139,1.5165745856353592,2.5513404147698533,4.533117441625144,2666,267,50,0.0,2.81
